"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"DRAW RECRUITMENT LIMITED","DRAW was formed in 2016, bringing together two of the most respected talent agencies in the global art market — Drummond Read Recruitment and Art//Work Recruitment.

With over 20 years’ combined experience, we have a thorough understanding of the Fine Art, Antiques, Auction and Luxury Markets sectors in the UK and internationally, as well as access to the finest, best-qualified candidates. We have developed strong, long-standing relationships with leading clients in a wide variety of areas including:

Auction Houses
Galleries and dealerships
Museums
Insurance Companies and banks
Restoration and conservation
Art advisory and private collections
Artists’ studios
Luxury brands, high end and designer
Online businesses

We specialise in:
Permanent Recruitment
Temporary and Contract Recruitment
Executive Search
Talent Sourcing
HR Services for clients","Fine Art","2-10 employees","Privately Held","London, London","United Kingdom","drawrecruitment.com","https://www.linkedin.com/company/d.r.a.w-recruitment-limited"
,"Art Angels","We are grateful to have over the years supported 1,000's of artists and the creative community by placing artwork to optimize their environments. All profits are donated to charities that contribute to human development. LEARN MORE AT WWW.MNANGELS.ORG","Fine Art","11-50 employees","Non Profit","New Brighton , Minnesota","United States","mnangels.org","https://www.linkedin.com/company/corporate-art-force"
,"Crown Fine Art","Global Art Logistics - Storage - Transport - Installation - Specialist care

At Crown Fine Art, we’re just as passionate about art as you. Our dedicated experts provide an exceptional global service that spans fine art transportation, installation, storage and everything in between. 

Our in-depth knowledge and logistics expertise, earned over years of experience, is trusted by private customers, museums, galleries and auction houses worldwide.

We ensure safety and discretion, and provide a smooth, efficient and cost-effective service from start to finish. Tailored to your needs, our personal approach to every project sets us apart.

The internationally renowned Crown Worldwide Group established Crown Fine Art to meet growing demand for specialist art storage, and the trusted expertise required to move art safely and efficiently whether it's across the city, the continent or the world.

Crown Fine Art now has over 50 years of experience and expertise in this field.

Today’s company was formed in an alliance between Gerlach Art Packers and Shippers, Oxford Exhibition Services and Lavanchy. The legacy of each of these companies has contributed to Crown Fine Art’s vast global network and expert knowledge. 

#SharingThePassion","Fine Art","1,001-5,000 employees","Privately Held","Wanchai","Hong Kong","crownfineart.com","https://www.linkedin.com/company/crown-fine-art"
,"Nederlands Dans Theater (NDT)","The purpose of Nederlands Dans Theater (NDT) is to offer unique experiences and perspectives in dance that engage conversation and promote diversity. NDT is a leading contemporary dance company dedicated to creation, research, and talent development. The company is led by artistic director Emily Molnar and managing director Marc Pil. In its commitment to innovation throughout all aspects of the company, NDT collaborates with international choreographers and artists and connects with audiences and communities in The Hague, the Netherlands, and all over the world.

At the heart of NDT is a commitment to collaboration, curiosity, innovation and community. Like all art, dance creates, provokes and inspires an open space for dialogue towards an inclusive society. We believe every human being deserves to experience the pleasure of art and that today, more than ever, we need channels of expression to help us examine the world.","Fine Art","51-200 employees","Non Profit","Den Haag","Netherlands","ndt.nl","https://www.linkedin.com/company/nederlands-dans-theater"
,"Art Lovers Australia","100% Australian Owned & Operated | The Gallery Created by Artists for Lovers of Art
Art Lovers Australia is a curated, online art gallery delivering quality artwork for sale by some of Australia's most talented emerging and mid-career artists. 

We make it easier and more affordable for everyone to discover and own art.

Our business is based on our shared love of art and our genuine desire to see artists thrive. When people ask why we started Art Lovers Australia, it feels overwhelming to explain how a lifetime of loving art, creating, teaching, exhibiting and gallery visits lead to Art Lovers. We knew so many phenomenal artists that just weren’t being seen – traditional galleries, understandably, could only support a limited number of artists and the rest just weren’t getting exposure.

Our online gallery allows us to support a huge number of emerging and mid career artists.  And every day we are discovering new talent to share with other Art Lovers.","Fine Art","2-10 employees","Privately Held","Southport, Queensland","Australia","artloversaustralia.com.au","https://www.linkedin.com/company/art-lovers-australia"
,"Teatro Municipal","Teatro Municipal de Santiago donde se realizan los mayores espectáculos de opera, ballet y conciertos.","Fine Art","201-500 employees","Public Company",,"Chile","municipal.cl","https://www.linkedin.com/company/teatro-municipal"
,"INSTITUT POUR LA PHOTOGRAPHIE","Started by the Région Hauts-de-France in collaboration with Les Rencontres d'Arles, the Institut pour la photographie is a new resource centre, for dissemination, dialogue and experimentation in order to develop the photographic culture within the general public and to support research and creation. Its programme is based on synergy between five main lines : exhibitions, conservation of photographer's archive, education, edition and a grant programme for new projects. Situated at the crossroads of Europe, this new structure forms part of an inclusive approach stemming from initiatives and local expertise with an international ambition.","Fine Art","2-10 employees","Partnership","Lille, Hauts-de-France","France","institut-photo.com","https://www.linkedin.com/company/institut-pour-la-photographie"
,"Maison de la danse de Lyon","La Maison de la Danse de Lyon propose une programmation éclectique : des chorégraphes majeurs aux jeunes créateurs, des danses du monde au répertoire classique, de la comédie musicale au nouveau cirque, toute la diversité de la danse est à l'honneur.
Notre page Linkedin nous permet de partager avec vous nos moments partenaires ainsi que nos résidences et coproductions.","Fine Art","11-50 employees","Privately Held","LYON","France","maisondeladanse.com","https://www.linkedin.com/company/la-maison-de-la-danse"
,"CN D - Centre national de la danse","Établissement au service des professionnels et du public, le CN D a pour missions l’accompagnement et la formation des danseurs professionnels, la conservation et la diffusion du patrimoine chorégraphique, le soutien à la création d’œuvres chorégraphiques.","Fine Art","51-200 employees","Government Agency","Pantin, Île-de-France","France","cnd.fr","https://www.linkedin.com/company/centrenationaldeladanse"
,"Avant Arte","Avant Arte is a curated platform connecting the world’s leading artists and public arts institutions with a new generation of enthusiasts, collectors and patrons.

We collaborate with the most exciting contemporary artists such as Ai Weiwei, Mickalene Thomas, Maurizio Cattelan and Jenny Holzer to create limited editions of the highest quality, from prints and sculptures to digital works.

Our global community of over 4 million collectors and art enthusiasts reflects the growing energy and curiosity of a new generation transforming how art is discovered and supported. Through fundraising editions – created in collaboration with artists including Ed Ruscha, Grayson Perry and Alex Katz – we have raised over $18 million for major cultural institutions such as LACMA, the Contemporary Art Society and the Guggenheim, among others. These fundraising collaborations help to strengthen public access to art and engage the new generation of patrons who will shape its future.

Our mission is to make discovering and collecting art more accessible, connecting artists, institutions and audiences in meaningful ways that expand art’s reach and impact.","Fine Art","51-200 employees","Privately Held","London","United Kingdom","avantarte.com","https://www.linkedin.com/company/avantarte"
,"Freeman's Auctions","Freeman’s is a premier American auction house offering services in multiple categories including fine art, jewelry, design, books and manuscripts, furniture, decorative arts, antiquities, couture, and Asian works of art. 

With 16 regional locations nationwide, the firm provides auctions, appraisals, private sales, and art advisory services, connecting clients to the global art market. 

Freeman’s strives to bring art, history, and design to life by connecting people with extraordinary objects through exceptional service and expertise.","Fine Art","51-200 employees","Privately Held","Chicago, Illinois","United States","hindmanauctions.com","https://www.linkedin.com/company/hindman_auctions"
,"Art Dealers Association of America (ADAA)","The Art Dealers Association of America (ADAA) is a non-profit membership organization of the nation's leading galleries in the fine arts. Founded in 1962, ADAA seeks to promote the highest standards of connoisseurship, scholarship and ethical practice within the profession. ADAA members deal in paintings, sculpture, prints, drawings and photographs from the Renaissance to the present day. ADAA has over 200 member galleries in nearly 40 U.S. cities.","Fine Art","2-10 employees","Non Profit","New York, NY","United States","artdealers.org","https://www.linkedin.com/company/art-dealers-association-of-america"
,"Golden Artist Colors","Golden Artist Colors is a successful, employee-owned company that has produced some of the industry’s best artists’ paints and paint products for more than 30 years. Situated in beautiful New Berlin, New York, GAC was  selected by Inc. magazine as “2011 Top Small Company Workplaces,” thanks in part to its focus on creating a strong community that extends from its workplace to the artists it serves.
Golden Artist Colors manufactures GOLDEN Artist Acrylics, Williamsburg Artist Oil Colors, QoR Artist Watercolors, PanPastel Artist Pastels, and Golden Paintworks decorative paints.","Fine Art","51-200 employees","Privately Held","New Berlin, NY","United States","goldenpaints.com","https://www.linkedin.com/company/golden-artist-colors"
,"Royal Talens","Royal Talens produces and supplies a wide range of top quality paints and artists' materials for artists, creative hobbyists and educational institutes. Since its foundation in 1899, Talens has been building a worldwide name and reputation. In Apeldoorn some 400 staff produce and market more than 7000 different articles. 

From these head quarters the Benelux as well as the French, Danish, Polish, British, Irish, German, Italian and Austrian markets are served, and the export operations to some 100 countries coordinated. There are also separate sales and distribution organisations in France, Switzerland, Germany, Spain, Japan and the United States. Royal Talens is an independent subsidiary of the Sakura Color Products Corporation.

The mission of Royal Talens is to facilitate and stimulate creative expression in painting and drawing. We innovatively market inspiring top-quality products and knowledge worldwide in every relevant segment. We do this, based on a thorough understanding of consumer needs.","Fine Art","201-500 employees","Privately Held","Apeldoorn, Gelderland","Netherlands","royaltalens.com","https://www.linkedin.com/company/royal-talens"
,"Menhir Fx","Menhir FX is an independent 2D / 3D animation studio dedicated to the video game industry based in Montpellier (France).  

Our team aspires to create exciting and emotive ideas and narratives. Whether it's trailers, cutscenes, special effects, or assets to be integrated, we adapt to the creative and budgetary needs of many studios. 

We help publishers and independent developers achieve their goals — we make people want to play.

_____

Menhir FX est un studio d’animation 2D / 3D indépendant dédié à l’industrie du jeu vidéo, basé à Montpellier (France).

Notre équipe aspire à créer des idées et des récits forts, émotionnels et captivants. Qu’il s’agisse de trailers, de cinématiques, d’effets spéciaux ou d’assets à intégrer, nous nous adaptons aux besoins créatifs et budgétaires de nombreux studios.

Nous aidons les éditeurs et les développeurs indépendants à atteindre leurs objectifs — nous donnons envie aux gens de jouer.","Fine Art","11-50 employees","Self Employed","Montpellier, Occitanie","France","menhirfx.com","https://www.linkedin.com/company/menhir-fx"
,"Faculty of Arts and Architecture / Islamic Azad University, South Tehran Branch","دانشکده هنر و معماری واحد تهران جنوب/ دانشگاه آزاد اسلامی","Fine Art","51-200 employees","Educational","Tehran, Tehran","Iran","azad.ac.ir","https://www.linkedin.com/company/arts-and-architecture-islamic-azad"
,"Art Shortlist","In a world where the digital revolution continues to simplify and improve services. The Art Shortlist platform connects sellers and buyers of artworks in complete confidentiality.

The solution is simple:
- A user interface to negotiate with other users and formalize transactions securely.
- One of the lowest commissions on the art market: 15%
- A team of experts offering appraisals, expertises, advices for the sale and acquisition of artworks.
 
Whether you are an individual, a collector, an artist, a professional or an institution: Art Shortlist is your trusted solution.","Fine Art","2-10 employees","Partnership","Paris","France","artshortlist.com","https://www.linkedin.com/company/artshortlist"
